idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1108,ee0530ee0e595464087820cacafc4ab4227cf2a6,0,2,0,0,25,2,0,35,351,259.87
1109,9ca394d54dd24e67867c845a58150f6b51761512,5,10,0,0,66,0,0,32,2990,1725.09
1110,1b9b95692412f3866fe716e56bbcf756a15b70e4,0,3,0,0,30,0,0,13,1201,809.55
1111,04dac636953532c9c4ab6692e193e3ffe292edb2,0,15,0,3,42,5,0,21,3139,1568.83
1112,cc4c74be09ed54e7541b7e2ae8cebc42c2c130fe,0,1,0,0,1,0,0,0,623,273.36
1113,47cca0cb6d1f4e5979d11d9a624b005e6e666f2f,3,16,0,2,153,25,0,66,3302,1966.01
1114,76238b9722539b5fd4773129ecc31b11bd8255ef,2,11,0,5,54,0,0,14,2888,1559.58
1115,8e0ba42df43fa6f9a9d42746c7afb0eee0a31ae3,0,2,0,1,115,34,0,24,1211,691.48
1116,3a6f8b878501cc6961a8388813f33bbeb5ebae34,1,2,0,0,56,14,0,0,448,331.0
1117,a6ea460a9150e84128ebef97ab6ea8881215de03,1,6,0,0,113,2,0,26,826,981.06
1118,f667371746de02c52434af6e48f3e2a4f83917ac,1,1,0,0,1,3,0,6,80,340.0
1119,d1963ad4bd1fb735bfa39e2b70773bdf1f623a87,0,5,0,2,52,0,0,25,1115,664.92
1120,122be11c1497b183f18079adf97a4f0396ea66ee,0,1,0,0,4,1,0,0,628,2409.44
1121,2a20fe8370c83c7472632871a396811b1e4d4463,0,3,0,0,108,58,0,0,952,524.43
1122,c122ef900042ba55b069c19e7d9454412e59359b,2,2,0,0,2,0,0,4,116,387.25
1123,990cffdcfa9349fff0cee144b1d0e5267c40f63d,0,39,0,13,1128,264,0,113,5277,5124.5
1124,ce63b04977ebae39062ac2f5759a9d7003e47bda,1,0,0,0,0,0,0,0,0,176.19
1125,658b1bf561aa1c0f02fc0dbb079011f959709c25,0,6,0,0,134,3,0,31,2338,1234.81
1126,94b29b3348f5919a7599cc4b8e0466a4c72e95ae,0,6,0,0,69,1,0,16,1123,529.34
1127,9bdd272fd7f054fec5aea673bad822d624d65ba4,0,2,0,0,1,0,0,1,229,228.01
1128,98ecd4ffef333cb6703e922de3f1d8512cacefed,2,5,0,3,6,7,0,5,1245,1168.05
1129,3bbd67173eaf776b7b5e4af8a24dd8738e02fed0,0,6,0,0,28,0,0,6,554,541.3
1130,87866d4a5653c4828a4f4a6f76c58b1b889e7e5b,0,2,0,1,34,0,0,0,185,339.86
1131,2c6ce77c5a06ab4acb99cfb90304fa61428c6465,0,2,0,1,0,0,0,0,486,241.46
1132,aab466558a4be5479482c6c0c98282c563f6a0f4,0,1,0,0,77,0,0,8,197,216.31
1133,0ab1f90d40352d4daad8efd21eda0a87dec55cf9,0,1,0,0,1,1,0,2,633,270.17
1134,96e0ca2d272dc7ecd7f7f0e65a0c596fcc063bcb,0,17,0,0,426,103,0,291,2789,1707.71
1135,396c6c63a26b098fd0221e830f79be13b7e97432,1,4,0,0,278,20,0,44,563,711.51
1136,a5c08eed16e797d2ba9f98f7bc6a8e1bf09aaddd,0,2,0,0,254,65,0,44,407,311.83
1137,6015e9594180f157472a88030c85c5599fdc289c,0,5,0,0,41,0,0,14,1650,592.04
1138,533675bfbb44ba48c7a1b81fd809bb3ee8a9f7f4,0,2,0,0,22,0,0,0,196,170.65
1139,b7b3a7e0118ccd02105c2435340be70b1c7b9bfa,0,2,0,0,38,4,0,43,541,234.0
1140,26421dd7dc6e8b4bfbae00861f727437e37dd021,0,2,0,0,80,2,0,5,1526,2598.1
1141,8d41b363b85105630623b07b909b83775ffda384,0,3,0,0,10,0,0,3,671,290.57
1142,161d97807f27da9a29f1670e2b5c849a875d4fff,0,2,0,1,0,0,0,0,170,249.27
1143,28d62bf75b7994adc10aa10074c5762bf4461b5f,0,1,0,0,0,0,0,0,486,152.16
1144,c482cb253c11bbeb7ccb2237a122f2bf4a7d2f0d,0,1,0,0,14,0,0,3,221,184.41
1145,06c15b6a3e07bfbdb5ef4db697737a7b0765da74,0,67,0,13,372,84,0,80,11354,4958.13
1146,1dfc9c39b6680fd379285cb55640dd97d8de0316,0,1,0,0,12,21,0,3,97,125.04
1147,a93be7b46c3eab8aecb20a334c6d24d20649314d,0,1,0,0,7,0,0,3,386,163.67
1148,c7e87574cbf6ef73c5c77c0dab353f36f03527db,0,1,0,0,7,1,0,11,736,373.4
